vehicle_id,mode,time_s,x_m,y_m,speed_mps
193,two_wheeler,751.13,103.97,5.93,8.66
29,bus,751.31,180.81,6.1,7.53
110,two_wheeler,751.67,146.85,0.57,12.24
42,two_wheeler,751.77,0.0,1.31,9.92
185,two_wheeler,751.94,180.79,2.64,10.63
193,two_wheeler,752.13,112.63,5.93,8.66
29,bus,752.31,188.34,6.1,7.53
110,two_wheeler,752.67,159.09,0.57,12.24
42,two_wheeler,752.77,9.92,1.31,9.92
185,two_wheeler,752.94,191.43,2.64,10.63
193,two_wheeler,753.13,121.29,5.93,8.66
29,bus,753.31,195.87,6.1,7.53
110,two_wheeler,753.67,171.32,0.57,12.24
42,two_wheeler,753.77,19.85,1.31,9.92
193,two_wheeler,754.13,129.96,5.93,8.66
110,two_wheeler,754.67,183.56,0.57,12.24
42,two_wheeler,754.77,29.77,1.31,9.92
193,two_wheeler,755.13,138.62,5.93,8.66
110,two_wheeler,755.67,195.8,0.57,12.24
42,two_wheeler,755.77,39.7,1.31,9.92
193,two_wheeler,756.13,147.28,5.93,8.66
42,two_wheeler,756.77,49.62,1.31,9.92
193,two_wheeler,757.13,155.95,5.93,8.66
182,three_wheeler,757.65,0.0,5.57,6.7
42,two_wheeler,757.77,59.55,1.31,9.92
193,two_wheeler,758.13,164.61,5.93,8.66
182,three_wheeler,758.65,6.7,5.57,6.7
42,two_wheeler,758.77,69.47,1.31,9.92
193,two_wheeler,759.13,173.28,5.93,8.66
182,three_wheeler,759.65,13.4,5.57,6.7
42,two_wheeler,759.77,79.4,1.31,9.92
193,two_wheeler,760.13,181.94,5.93,8.66
182,three_wheeler,760.65,20.1,5.57,6.7
42,two_wheeler,760.77,89.32,1.31,9.92
193,two_wheeler,761.13,190.6,5.93,8.66
182,three_wheeler,761.65,26.8,5.57,6.7
42,two_wheeler,761.77,99.25,1.31,9.92
193,two_wheeler,762.13,199.27,5.93,8.66
182,three_wheeler,762.65,33.49,5.57,6.7
42,two_wheeler,762.77,109.17,1.31,9.92
182,three_wheeler,763.65,40.19,5.57,6.7
42,two_wheeler,763.77,119.1,1.31,9.92
182,three_wheeler,764.65,46.89,5.57,6.7
42,two_wheeler,764.77,129.02,1.31,9.92
182,three_wheeler,765.65,53.59,5.57,6.7
42,two_wheeler,765.77,138.95,1.31,9.92
182,three_wheeler,766.65,60.29,5.57,6.7
42,two_wheeler,766.77,148.87,1.31,9.92
182,three_wheeler,767.65,66.99,5.57,6.7
63,bus,767.71,0.0,2.7,6.18
42,two_wheeler,767.77,158.79,1.31,9.92
182,three_wheeler,768.65,73.69,5.57,6.7
63,bus,768.71,6.18,2.7,6.18
42,two_wheeler,768.77,168.72,1.31,9.92
182,three_wheeler,769.65,80.39,5.57,6.7
63,bus,769.71,12.36,2.7,6.18
42,two_wheeler,769.77,178.64,1.31,9.92
182,three_wheeler,770.65,87.09,5.57,6.7
63,bus,770.71,18.53,2.7,6.18
42,two_wheeler,770.77,188.57,1.31,9.92
182,three_wheeler,771.65,93.78,5.57,6.7
63,bus,771.71,24.71,2.7,6.18
42,two_wheeler,771.77,198.49,1.31,9.92
182,three_wheeler,772.65,100.48,5.57,6.7
63,bus,772.71,30.89,2.7,6.18
182,three_wheeler,773.65,107.18,5.57,6.7
63,bus,773.71,37.07,2.7,6.18
182,three_wheeler,774.65,113.88,5.57,6.7
63,bus,774.71,43.24,2.7,6.18
182,three_wheeler,775.65,120.58,5.57,6.7
63,bus,775.71,49.42,2.7,6.18
182,three_wheeler,776.65,127.28,5.57,6.7
63,bus,776.71,55.6,2.7,6.18
182,three_wheeler,777.65,133.98,5.57,6.7
63,bus,777.71,61.78,2.7,6.18
133,two_wheeler,778.25,0.0,7.0,12.88
182,three_wheeler,778.65,140.68,5.57,6.7
63,bus,778.71,67.96,2.7,6.18
133,two_wheeler,779.25,12.88,7.0,12.88
129,bus,779.46,0.0,0.18,5.18
182,three_wheeler,779.65,147.37,5.57,6.7
63,bus,779.71,74.13,2.7,6.18
133,two_wheeler,780.25,25.75,7.0,12.88
129,bus,780.46,5.18,0.18,5.18
182,three_wheeler,780.65,154.07,5.57,6.7
63,bus,780.71,80.31,2.7,6.18
133,two_wheeler,781.25,38.63,7.0,12.88
129,bus,781.46,10.36,0.18,5.18
182,three_wheeler,781.65,160.77,5.57,6.7
63,bus,781.71,86.49,2.7,6.18
133,two_wheeler,782.25,51.51,7.0,12.88
129,bus,782.46,15.54,0.18,5.18
182,three_wheeler,782.65,167.47,5.57,6.7
63,bus,782.71,92.67,2.7,6.18
133,two_wheeler,783.25,64.39,7.0,12.88
129,bus,783.46,20.72,0.18,5.18
182,three_wheeler,783.65,174.17,5.57,6.7
63,bus,783.71,98.84,2.7,6.18
133,two_wheeler,784.25,77.26,7.0,12.88
129,bus,784.46,25.9,0.18,5.18
182,three_wheeler,784.65,180.87,5.57,6.7
63,bus,784.71,105.02,2.7,6.18
133,two_wheeler,785.25,90.14,7.0,12.88
129,bus,785.46,31.09,0.18,5.18
182,three_wheeler,785.65,187.57,5.57,6.7
63,bus,785.71,111.2,2.7,6.18
133,two_wheeler,786.25,103.02,7.0,12.88
129,bus,786.46,36.27,0.18,5.18
182,three_wheeler,786.65,194.27,5.57,6.7
63,bus,786.71,117.38,2.7,6.18
133,two_wheeler,787.25,115.9,7.0,12.88
129,bus,787.46,41.45,0.18,5.18
63,bus,787.71,123.56,2.7,6.18
133,two_wheeler,788.25,128.77,7.0,12.88
129,bus,788.46,46.63,0.18,5.18
63,bus,788.71,129.73,2.7,6.18
133,two_wheeler,789.25,141.65,7.0,12.88
129,bus,789.46,51.81,0.18,5.18
63,bus,789.71,135.91,2.7,6.18
133,two_wheeler,790.25,154.53,7.0,12.88
129,bus,790.46,56.99,0.18,5.18
63,bus,790.71,142.09,2.7,6.18
133,two_wheeler,791.25,167.41,7.0,12.88
129,bus,791.46,62.17,0.18,5.18
63,bus,791.71,148.27,2.7,6.18
133,two_wheeler,792.25,180.28,7.0,12.88
129,bus,792.46,67.35,0.18,5.18
63,bus,792.71,154.44,2.7,6.18
133,two_wheeler,793.25,193.16,7.0,12.88
129,bus,793.46,72.53,0.18,5.18
63,bus,793.71,160.62,2.7,6.18
129,bus,794.46,77.71,0.18,5.18
63,bus,794.71,166.8,2.7,6.18
129,bus,795.46,82.89,0.18,5.18
63,bus,795.71,172.98,2.7,6.18
129,bus,796.46,88.07,0.18,5.18
63,bus,796.71,179.16,2.7,6.18
129,bus,797.46,93.26,0.18,5.18
63,bus,797.71,185.33,2.7,6.18
129,bus,798.46,98.44,0.18,5.18
63,bus,798.71,191.51,2.7,6.18
129,bus,799.46,103.62,0.18,5.18
63,bus,799.71,197.69,2.7,6.18
129,bus,800.46,108.8,0.18,5.18
123,bus,801.24,0.0,4.34,6.82
129,bus,801.46,113.98,0.18,5.18
162,two_wheeler,801.47,0.0,4.75,11.56
119,two_wheeler,802.03,0.0,6.95,11.17
123,bus,802.24,6.82,4.34,6.82
129,bus,802.46,119.16,0.18,5.18
162,two_wheeler,802.47,11.56,4.75,11.56
119,two_wheeler,803.03,11.17,6.95,11.17
123,bus,803.24,13.65,4.34,6.82
129,bus,803.46,124.34,0.18,5.18
162,two_wheeler,803.47,23.12,4.75,11.56
119,two_wheeler,804.03,22.33,6.95,11.17
123,bus,804.24,20.47,4.34,6.82
129,bus,804.46,129.52,0.18,5.18
162,two_wheeler,804.47,34.68,4.75,11.56
119,two_wheeler,805.03,33.5,6.95,11.17
123,bus,805.24,27.29,4.34,6.82
14,bus,805.34,0.0,6.45,7.39
129,bus,805.46,134.7,0.18,5.18
162,two_wheeler,805.47,46.25,4.75,11.56
102,two_wheeler,805.97,0.0,0.08,10.34
119,two_wheeler,806.03,44.66,6.95,11.17
123,bus,806.24,34.11,4.34,6.82
14,bus,806.34,7.39,6.45,7.39
129,bus,806.46,139.88,0.18,5.18
162,two_wheeler,806.47,57.81,4.75,11.56
31,car,806.48,0.0,0.77,8.91
102,two_wheeler,806.97,10.34,0.08,10.34
119,two_wheeler,807.03,55.83,6.95,11.17
123,bus,807.24,40.94,4.34,6.82
14,bus,807.34,14.78,6.45,7.39
50,car,807.4,0.0,5.46,12.32
129,bus,807.46,145.06,0.18,5.18
162,two_wheeler,807.47,69.37,4.75,11.56
31,car,807.48,8.91,0.77,8.91
102,two_wheeler,807.97,20.67,0.08,10.34
119,two_wheeler,808.03,67.0,6.95,11.17
123,bus,808.24,47.76,4.34,6.82
14,bus,808.34,22.17,6.45,7.39
50,car,808.4,12.32,5.46,12.32
129,bus,808.46,150.25,0.18,5.18
162,two_wheeler,808.47,80.93,4.75,11.56
31,car,808.48,17.82,0.77,8.91
102,two_wheeler,808.97,31.01,0.08,10.34
119,two_wheeler,809.03,78.16,6.95,11.17
123,bus,809.24,54.58,4.34,6.82
14,bus,809.34,29.57,6.45,7.39
50,car,809.4,24.65,5.46,12.32
129,bus,809.46,155.43,0.18,5.18
162,two_wheeler,809.47,92.49,4.75,11.56
31,car,809.48,26.72,0.77,8.91
187,two_wheeler,809.62,0.0,3.8,10.3
102,two_wheeler,809.97,41.34,0.08,10.34
119,two_wheeler,810.03,89.33,6.95,11.17
123,bus,810.24,61.4,4.34,6.82
14,bus,810.34,36.96,6.45,7.39
50,car,810.4,36.97,5.46,12.32
129,bus,810.46,160.61,0.18,5.18
162,two_wheeler,810.47,104.05,4.75,11.56
31,car,810.48,35.63,0.77,8.91
187,two_wheeler,810.62,10.3,3.8,10.3
102,two_wheeler,810.97,51.68,0.08,10.34
119,two_wheeler,811.03,100.5,6.95,11.17
122,three_wheeler,811.04,0.0,1.97,6.23
123,bus,811.24,68.23,4.34,6.82
14,bus,811.34,44.35,6.45,7.39
50,car,811.4,49.29,5.46,12.32
129,bus,811.46,165.79,0.18,5.18
162,two_wheeler,811.47,115.62,4.75,11.56
31,car,811.48,44.54,0.77,8.91
187,two_wheeler,811.62,20.61,3.8,10.3
102,two_wheeler,811.97,62.01,0.08,10.34
119,two_wheeler,812.03,111.66,6.95,11.17
122,three_wheeler,812.04,6.23,1.97,6.23
123,bus,812.24,75.05,4.34,6.82
101,two_wheeler,812.3,0.0,5.79,11.03
14,bus,812.34,51.74,6.45,7.39
50,car,812.4,61.61,5.46,12.32
129,bus,812.46,170.97,0.18,5.18
162,two_wheeler,812.47,127.18,4.75,11.56
31,car,812.48,53.45,0.77,8.91
187,two_wheeler,812.62,30.91,3.8,10.3
102,two_wheeler,812.97,72.35,0.08,10.34
119,two_wheeler,813.03,122.83,6.95,11.17
122,three_wheeler,813.04,12.45,1.97,6.23
123,bus,813.24,81.87,4.34,6.82
101,two_wheeler,813.3,11.03,5.79,11.03
14,bus,813.34,59.13,6.45,7.39
50,car,813.4,73.94,5.46,12.32
129,bus,813.46,176.15,0.18,5.18
162,two_wheeler,813.47,138.74,4.75,11.56
31,car,813.48,62.36,0.77,8.91
187,two_wheeler,813.62,41.21,3.8,10.3
102,two_wheeler,813.97,82.68,0.08,10.34
119,two_wheeler,814.03,133.99,6.95,11.17
122,three_wheeler,814.04,18.68,1.97,6.23
123,bus,814.24,88.69,4.34,6.82
101,two_wheeler,814.3,22.06,5.79,11.03
14,bus,814.34,66.52,6.45,7.39
50,car,814.4,86.26,5.46,12.32
129,bus,814.46,181.33,0.18,5.18
162,two_wheeler,814.47,150.3,4.75,11.56
31,car,814.48,71.26,0.77,8.91
187,two_wheeler,814.62,51.52,3.8,10.3
102,two_wheeler,814.97,93.02,0.08,10.34
119,two_wheeler,815.03,145.16,6.95,11.17
122,three_wheeler,815.04,24.91,1.97,6.23
123,bus,815.24,95.52,4.34,6.82
101,two_wheeler,815.3,33.09,5.79,11.03
14,bus,815.34,73.92,6.45,7.39
50,car,815.4,98.58,5.46,12.32
129,bus,815.46,186.51,0.18,5.18
162,two_wheeler,815.47,161.86,4.75,11.56
31,car,815.48,80.17,0.77,8.91
187,two_wheeler,815.62,61.82,3.8,10.3
114,three_wheeler,815.72,0.0,3.45,6.56
102,two_wheeler,815.97,103.35,0.08,10.34
119,two_wheeler,816.03,156.33,6.95,11.17
122,three_wheeler,816.04,31.14,1.97,6.23
123,bus,816.24,102.34,4.34,6.82
101,two_wheeler,816.3,44.13,5.79,11.03
14,bus,816.34,81.31,6.45,7.39
50,car,816.4,110.9,5.46,12.32
129,bus,816.46,191.69,0.18,5.18
162,two_wheeler,816.47,173.42,4.75,11.56
31,car,816.48,89.08,0.77,8.91
187,two_wheeler,816.62,72.12,3.8,10.3
114,three_wheeler,816.72,6.56,3.45,6.56
102,two_wheeler,816.97,113.69,0.08,10.34
119,two_wheeler,817.03,167.49,6.95,11.17
122,three_wheeler,817.04,37.36,1.97,6.23
123,bus,817.24,109.16,4.34,6.82
101,two_wheeler,817.3,55.16,5.79,11.03
14,bus,817.34,88.7,6.45,7.39
50,car,817.4,123.23,5.46,12.32
129,bus,817.46,196.87,0.18,5.18
162,two_wheeler,817.47,184.98,4.75,11.56
31,car,817.48,97.99,0.77,8.91
197,two_wheeler,817.61,0.0,2.81,11.5
187,two_wheeler,817.62,82.43,3.8,10.3
114,three_wheeler,817.72,13.11,3.45,6.56
102,two_wheeler,817.97,124.02,0.08,10.34
119,two_wheeler,818.03,178.66,6.95,11.17
122,three_wheeler,818.04,43.59,1.97,6.23
123,bus,818.24,115.98,4.34,6.82
101,two_wheeler,818.3,66.19,5.79,11.03
14,bus,818.34,96.09,6.45,7.39
50,car,818.4,135.55,5.46,12.32
162,two_wheeler,818.47,196.55,4.75,11.56
31,car,818.48,106.9,0.77,8.91
197,two_wheeler,818.61,11.5,2.81,11.5
187,two_wheeler,818.62,92.73,3.8,10.3
114,three_wheeler,818.72,19.67,3.45,6.56
102,two_wheeler,818.97,134.36,0.08,10.34
119,two_wheeler,819.03,189.83,6.95,11.17
122,three_wheeler,819.04,49.82,1.97,6.23
123,bus,819.24,122.81,4.34,6.82
101,two_wheeler,819.3,77.22,5.79,11.03
14,bus,819.34,103.48,6.45,7.39
50,car,819.4,147.87,5.46,12.32
31,car,819.48,115.8,0.77,8.91
197,two_wheeler,819.61,23.0,2.81,11.5
187,two_wheeler,819.62,103.03,3.8,10.3
114,three_wheeler,819.72,26.22,3.45,6.56
102,two_wheeler,819.97,144.69,0.08,10.34
122,three_wheeler,820.04,56.05,1.97,6.23
123,bus,820.24,129.63,4.34,6.82
101,two_wheeler,820.3,88.25,5.79,11.03
14,bus,820.34,110.87,6.45,7.39
50,car,820.4,160.19,5.46,12.32
31,car,820.48,124.71,0.77,8.91
197,two_wheeler,820.61,34.5,2.81,11.5
187,two_wheeler,820.62,113.34,3.8,10.3
114,three_wheeler,820.72,32.78,3.45,6.56
102,two_wheeler,820.97,155.03,0.08,10.34
122,three_wheeler,821.04,62.27,1.97,6.23
123,bus,821.24,136.45,4.34,6.82
101,two_wheeler,821.3,99.28,5.79,11.03
14,bus,821.34,118.27,6.45,7.39
50,car,821.4,172.52,5.46,12.32
31,car,821.48,133.62,0.77,8.91
197,two_wheeler,821.61,46.0,2.81,11.5
187,two_wheeler,821.62,123.64,3.8,10.3
114,three_wheeler,821.72,39.34,3.45,6.56
69,car,821.92,0.0,3.51,10.07
102,two_wheeler,821.97,165.36,0.08,10.34
122,three_wheeler,822.04,68.5,1.97,6.23
123,bus,822.24,143.28,4.34,6.82
101,two_wheeler,822.3,110.32,5.79,11.03
14,bus,822.34,125.66,6.45,7.39
50,car,822.4,184.84,5.46,12.32
31,car,822.48,142.53,0.77,8.91
197,two_wheeler,822.61,57.5,2.81,11.5
187,two_wheeler,822.62,133.94,3.8,10.3
114,three_wheeler,822.72,45.89,3.45,6.56
69,car,822.92,10.07,3.51,10.07
102,two_wheeler,822.97,175.7,0.08,10.34
122,three_wheeler,823.04,74.73,1.97,6.23
123,bus,823.24,150.1,4.34,6.82
101,two_wheeler,823.3,121.35,5.79,11.03
14,bus,823.34,133.05,6.45,7.39
50,car,823.4,197.16,5.46,12.32
31,car,823.48,151.44,0.77,8.91
197,two_wheeler,823.61,69.0,2.81,11.5
187,two_wheeler,823.62,144.25,3.8,10.3
114,three_wheeler,823.72,52.45,3.45,6.56
69,car,823.92,20.14,3.51,10.07
102,two_wheeler,823.97,186.03,0.08,10.34
122,three_wheeler,824.04,80.95,1.97,6.23
123,bus,824.24,156.92,4.34,6.82
101,two_wheeler,824.3,132.38,5.79,11.03
14,bus,824.34,140.44,6.45,7.39
31,car,824.48,160.34,0.77,8.91
197,two_wheeler,824.61,80.5,2.81,11.5
187,two_wheeler,824.62,154.55,3.8,10.3
114,three_wheeler,824.72,59.0,3.45,6.56
69,car,824.92,30.2,3.51,10.07
102,two_wheeler,824.97,196.37,0.08,10.34
122,three_wheeler,825.04,87.18,1.97,6.23
123,bus,825.24,163.74,4.34,6.82
101,two_wheeler,825.3,143.41,5.79,11.03
14,bus,825.34,147.83,6.45,7.39
31,car,825.48,169.25,0.77,8.91
197,two_wheeler,825.61,92.0,2.81,11.5
187,two_wheeler,825.62,164.85,3.8,10.3
114,three_wheeler,825.72,65.56,3.45,6.56
69,car,825.92,40.27,3.51,10.07
122,three_wheeler,826.04,93.41,1.97,6.23
123,bus,826.24,170.57,4.34,6.82
101,two_wheeler,826.3,154.44,5.79,11.03
14,bus,826.34,155.22,6.45,7.39
31,car,826.48,178.16,0.77,8.91
197,two_wheeler,826.61,103.5,2.81,11.5
187,two_wheeler,826.62,175.16,3.8,10.3
114,three_wheeler,826.72,72.12,3.45,6.56
69,car,826.92,50.34,3.51,10.07
122,three_wheeler,827.04,99.64,1.97,6.23
123,bus,827.24,177.39,4.34,6.82
101,two_wheeler,827.3,165.47,5.79,11.03
14,bus,827.34,162.62,6.45,7.39
31,car,827.48,187.07,0.77,8.91
197,two_wheeler,827.61,115.0,2.81,11.5
187,two_wheeler,827.62,185.46,3.8,10.3
114,three_wheeler,827.72,78.67,3.45,6.56
69,car,827.92,60.41,3.51,10.07
122,three_wheeler,828.04,105.86,1.97,6.23
123,bus,828.24,184.21,4.34,6.82
101,two_wheeler,828.3,176.5,5.79,11.03
14,bus,828.34,170.01,6.45,7.39
31,car,828.48,195.98,0.77,8.91
197,two_wheeler,828.61,126.5,2.81,11.5
187,two_wheeler,828.62,195.76,3.8,10.3
114,three_wheeler,828.72,85.23,3.45,6.56
69,car,828.92,70.48,3.51,10.07
122,three_wheeler,829.04,112.09,1.97,6.23
123,bus,829.24,191.03,4.34,6.82
101,two_wheeler,829.3,187.54,5.79,11.03
14,bus,829.34,177.4,6.45,7.39
197,two_wheeler,829.61,138.0,2.81,11.5
114,three_wheeler,829.72,91.78,3.45,6.56
69,car,829.92,80.54,3.51,10.07
122,three_wheeler,830.04,118.32,1.97,6.23
123,bus,830.24,197.86,4.34,6.82
101,two_wheeler,830.3,198.57,5.79,11.03
14,bus,830.34,184.79,6.45,7.39
197,two_wheeler,830.61,149.5,2.81,11.5
114,three_wheeler,830.72,98.34,3.45,6.56
69,car,830.92,90.61,3.51,10.07
122,three_wheeler,831.04,124.54,1.97,6.23
14,bus,831.34,192.18,6.45,7.39
197,two_wheeler,831.61,161.0,2.81,11.5
114,three_wheeler,831.72,104.9,3.45,6.56
69,car,831.92,100.68,3.51,10.07
122,three_wheeler,832.04,130.77,1.97,6.23
14,bus,832.34,199.57,6.45,7.39
197,two_wheeler,832.61,172.51,2.81,11.5
114,three_wheeler,832.72,111.45,3.45,6.56
69,car,832.92,110.75,3.51,10.07
122,three_wheeler,833.04,137.0,1.97,6.23
197,two_wheeler,833.61,184.01,2.81,11.5
114,three_wheeler,833.72,118.01,3.45,6.56
69,car,833.92,120.82,3.51,10.07
145,two_wheeler,833.93,0.0,1.81,10.95
122,three_wheeler,834.04,143.23,1.97,6.23
197,two_wheeler,834.61,195.51,2.81,11.5
114,three_wheeler,834.72,124.56,3.45,6.56
69,car,834.92,130.88,3.51,10.07
145,two_wheeler,834.93,10.95,1.81,10.95
122,three_wheeler,835.04,149.45,1.97,6.23
62,two_wheeler,835.49,0.0,6.77,10.57
114,three_wheeler,835.72,131.12,3.45,6.56
69,car,835.92,140.95,3.51,10.07
145,two_wheeler,835.93,21.91,1.81,10.95
122,three_wheeler,836.04,155.68,1.97,6.23
62,two_wheeler,836.49,10.57,6.77,10.57
114,three_wheeler,836.72,137.68,3.45,6.56
69,car,836.92,151.02,3.51,10.07
145,two_wheeler,836.93,32.86,1.81,10.95
122,three_wheeler,837.04,161.91,1.97,6.23
62,two_wheeler,837.49,21.14,6.77,10.57
114,three_wheeler,837.72,144.23,3.45,6.56
69,car,837.92,161.09,3.51,10.07
145,two_wheeler,837.93,43.81,1.81,10.95
122,three_wheeler,838.04,168.14,1.97,6.23
62,two_wheeler,838.49,31.71,6.77,10.57
114,three_wheeler,838.72,150.79,3.45,6.56
69,car,838.92,171.16,3.51,10.07
145,two_wheeler,838.93,54.76,1.81,10.95
122,three_wheeler,839.04,174.36,1.97,6.23
62,two_wheeler,839.49,42.28,6.77,10.57
114,three_wheeler,839.72,157.34,3.45,6.56
69,car,839.92,181.22,3.51,10.07
145,two_wheeler,839.93,65.72,1.81,10.95
122,three_wheeler,840.04,180.59,1.97,6.23
62,two_wheeler,840.49,52.85,6.77,10.57
114,three_wheeler,840.72,163.9,3.45,6.56
69,car,840.92,191.29,3.51,10.07
145,two_wheeler,840.93,76.67,1.81,10.95
122,three_wheeler,841.04,186.82,1.97,6.23
62,two_wheeler,841.49,63.41,6.77,10.57
114,three_wheeler,841.72,170.46,3.45,6.56
145,two_wheeler,841.93,87.62,1.81,10.95
122,three_wheeler,842.04,193.04,1.97,6.23
62,two_wheeler,842.49,73.98,6.77,10.57
114,three_wheeler,842.72,177.01,3.45,6.56
145,two_wheeler,842.93,98.57,1.81,10.95
122,three_wheeler,843.04,199.27,1.97,6.23
62,two_wheeler,843.49,84.55,6.77,10.57
114,three_wheeler,843.72,183.57,3.45,6.56
145,two_wheeler,843.93,109.53,1.81,10.95
62,two_wheeler,844.49,95.12,6.77,10.57
114,three_wheeler,844.72,190.12,3.45,6.56
145,two_wheeler,844.93,120.48,1.81,10.95
62,two_wheeler,845.49,105.69,6.77,10.57
114,three_wheeler,845.72,196.68,3.45,6.56
145,two_wheeler,845.93,131.43,1.81,10.95
62,two_wheeler,846.49,116.26,6.77,10.57
145,two_wheeler,846.93,142.39,1.81,10.95
62,two_wheeler,847.49,126.83,6.77,10.57
145,two_wheeler,847.93,153.34,1.81,10.95
62,two_wheeler,848.49,137.4,6.77,10.57
145,two_wheeler,848.93,164.29,1.81,10.95
62,two_wheeler,849.49,147.97,6.77,10.57
145,two_wheeler,849.93,175.24,1.81,10.95
62,two_wheeler,850.49,158.54,6.77,10.57
145,two_wheeler,850.93,186.2,1.81,10.95
62,two_wheeler,851.49,169.11,6.77,10.57
145,two_wheeler,851.93,197.15,1.81,10.95
62,two_wheeler,852.49,179.67,6.77,10.57
112,car,852.52,0.0,5.27,12.92
198,three_wheeler,852.56,0.0,4.1,6.77
62,two_wheeler,853.49,190.24,6.77,10.57
112,car,853.52,12.92,5.27,12.92
198,three_wheeler,853.56,6.77,4.1,6.77
9,two_wheeler,854.0,0.0,5.66,13.79
112,car,854.52,25.83,5.27,12.92
198,three_wheeler,854.56,13.53,4.1,6.77
9,two_wheeler,855.0,13.79,5.66,13.79
112,car,855.52,38.75,5.27,12.92
198,three_wheeler,855.56,20.3,4.1,6.77
1,two_wheeler,855.64,0.0,4.19,12.39
9,two_wheeler,856.0,27.59,5.66,13.79
112,car,856.52,51.66,5.27,12.92
198,three_wheeler,856.56,27.07,4.1,6.77
1,two_wheeler,856.64,12.39,4.19,12.39
9,two_wheeler,857.0,41.38,5.66,13.79
112,car,857.52,64.58,5.27,12.92
198,three_wheeler,857.56,33.83,4.1,6.77
1,two_wheeler,857.64,24.78,4.19,12.39
9,two_wheeler,858.0,55.18,5.66,13.79
112,car,858.52,77.5,5.27,12.92
61,bus,858.54,0.0,2.59,8.66
198,three_wheeler,858.56,40.6,4.1,6.77
1,two_wheeler,858.64,37.18,4.19,12.39
9,two_wheeler,859.0,68.97,5.66,13.79
112,car,859.52,90.41,5.27,12.92
61,bus,859.54,8.66,2.59,8.66
198,three_wheeler,859.56,47.37,4.1,6.77
1,two_wheeler,859.64,49.57,4.19,12.39
9,two_wheeler,860.0,82.76,5.66,13.79
112,car,860.52,103.33,5.27,12.92
61,bus,860.54,17.32,2.59,8.66
198,three_wheeler,860.56,54.13,4.1,6.77
1,two_wheeler,860.64,61.96,4.19,12.39
9,two_wheeler,861.0,96.56,5.66,13.79
112,car,861.52,116.24,5.27,12.92
61,bus,861.54,25.98,2.59,8.66
198,three_wheeler,861.56,60.9,4.1,6.77
1,two_wheeler,861.64,74.35,4.19,12.39
9,two_wheeler,862.0,110.35,5.66,13.79
112,car,862.52,129.16,5.27,12.92
61,bus,862.54,34.64,2.59,8.66
198,three_wheeler,862.56,67.67,4.1,6.77
1,two_wheeler,862.64,86.74,4.19,12.39
9,two_wheeler,863.0,124.14,5.66,13.79
112,car,863.52,142.08,5.27,12.92
61,bus,863.54,43.3,2.59,8.66
198,three_wheeler,863.56,74.43,4.1,6.77
1,two_wheeler,863.64,99.14,4.19,12.39
9,two_wheeler,864.0,137.94,5.66,13.79
112,car,864.52,154.99,5.27,12.92
61,bus,864.54,51.96,2.59,8.66
198,three_wheeler,864.56,81.2,4.1,6.77
1,two_wheeler,864.64,111.53,4.19,12.39
9,two_wheeler,865.0,151.73,5.66,13.79
112,car,865.52,167.91,5.27,12.92
61,bus,865.54,60.62,2.59,8.66
198,three_wheeler,865.56,87.97,4.1,6.77
1,two_wheeler,865.64,123.92,4.19,12.39
9,two_wheeler,866.0,165.53,5.66,13.79
79,two_wheeler,866.38,0.0,4.87,13.02
112,car,866.52,180.82,5.27,12.92
61,bus,866.54,69.28,2.59,8.66
198,three_wheeler,866.56,94.73,4.1,6.77
1,two_wheeler,866.64,136.31,4.19,12.39
118,two_wheeler,866.9,0.0,6.79,8.07
9,two_wheeler,867.0,179.32,5.66,13.79
79,two_wheeler,867.38,13.02,4.87,13.02
112,car,867.52,193.74,5.27,12.92
61,bus,867.54,77.94,2.59,8.66
198,three_wheeler,867.56,101.5,4.1,6.77
1,two_wheeler,867.64,148.7,4.19,12.39
118,two_wheeler,867.9,8.07,6.79,8.07
9,two_wheeler,868.0,193.11,5.66,13.79
79,two_wheeler,868.38,26.03,4.87,13.02
180,car,868.52,0.0,5.12,7.75
61,bus,868.54,86.59,2.59,8.66
198,three_wheeler,868.56,108.27,4.1,6.77
1,two_wheeler,868.64,161.1,4.19,12.39
118,two_wheeler,868.9,16.15,6.79,8.07
79,two_wheeler,869.38,39.05,4.87,13.02
180,car,869.52,7.75,5.12,7.75
61,bus,869.54,95.25,2.59,8.66
198,three_wheeler,869.56,115.03,4.1,6.77
1,two_wheeler,869.64,173.49,4.19,12.39
118,two_wheeler,869.9,24.22,6.79,8.07
79,two_wheeler,870.38,52.06,4.87,13.02
180,car,870.52,15.49,5.12,7.75
61,bus,870.54,103.91,2.59,8.66
198,three_wheeler,870.56,121.8,4.1,6.77
1,two_wheeler,870.64,185.88,4.19,12.39
118,two_wheeler,870.9,32.29,6.79,8.07
79,two_wheeler,871.38,65.08,4.87,13.02
180,car,871.52,23.24,5.12,7.75
61,bus,871.54,112.57,2.59,8.66
198,three_wheeler,871.56,128.57,4.1,6.77
1,two_wheeler,871.64,198.27,4.19,12.39
118,two_wheeler,871.9,40.36,6.79,8.07
79,two_wheeler,872.38,78.1,4.87,13.02
180,car,872.52,30.98,5.12,7.75
61,bus,872.54,121.23,2.59,8.66
198,three_wheeler,872.56,135.34,4.1,6.77
118,two_wheeler,872.9,48.44,6.79,8.07
79,two_wheeler,873.38,91.11,4.87,13.02
